,index,Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min.1,Evap,Solar,ETo,RH max,min.2
SAN_DIEGO.A,2940,20100118,2359,0.98,,61,51,,,SE,7.0,,,58.0,57.0,,43,0.01,93.2,74.2,
SAN_DIEGO.A,2941,20100119,2359,0.64,,61,46,,,SE,5.0,,,57.0,56.0,,74,0.02,92.1,71.8,
SAN_DIEGO.A,2942,20100120,2359,0.67,,61,48,,,SE,6.0,,,56.0,55.0,,157,0.05,93.0,59.2,
SAN_DIEGO.A,2943,20100121,2359,0.93,,61,50,,,S,8.0,,,57.0,56.0,,85,0.02,93.4,63.6,
SAN_DIEGO.A,2944,20100122,2359,0.34,,57,45,,,SW,5.0,,,57.0,55.0,,142,0.04,90.1,54.0,
SAN_DIEGO.A,2945,20100123,2359,0.13,,59,44,,,NE,3.0,,,55.0,54.0,,286,0.07,91.3,55.2,
SAN_DIEGO.A,2946,20100124,2359,0.0,,61,41,,,NW,5.0,,,57.0,49.0,,356,0.08,85.4,48.9,
SAN_DIEGO.A,2947,20100125,2359,0.0,,63,41,,,NW,4.0,,,58.0,49.0,,349,0.08,87.4,46.4,
SAN_DIEGO.A,2948,20100126,2359,0.06,,62,46,,,NW,4.0,,,56.0,54.0,,181,0.04,90.5,64.2,
SAN_DIEGO.A,2949,20100127,2359,0.0,,64,51,,,NW,3.0,,,57.0,55.0,,297,0.08,88.5,58.3,
SAN_DIEGO.A,2950,20100128,2359,0.0,,64,47,,,NW,3.0,,,57.0,55.0,,332,0.08,89.5,56.6,
SAN_DIEGO.A,2951,20100129,2359,0.0,,64,48,,,NE,3.0,,,57.0,55.0,,286,0.07,90.2,51.0,
SAN_DIEGO.A,2952,20100130,2359,0.0,,64,47,,,NW,4.0,,,57.0,55.0,,332,0.09,93.5,56.8,
SAN_DIEGO.A,2953,20100131,2359,0.0,,61,47,,,NW,4.0,,,57.0,55.0,,317,0.08,92.1,67.8,
SAN_DIEGO.A,2954,20100201,2359,0.0,,65,48,,,NW,3.0,,,57.0,55.0,,289,0.07,90.9,62.0,
SAN_DIEGO.A,2955,20100202,2359,0.0,,63,50,,,NW,4.0,,,58.0,56.0,,298,0.07,91.0,63.3,
SAN_DIEGO.A,2956,20100203,2359,0.0,,63,51,,,NW,4.0,,,58.0,56.0,,286,0.07,89.8,63.6,
SAN_DIEGO.A,2957,20100204,2359,0.0,,63,50,,,E,3.0,,,58.0,56.0,,301,0.08,89.0,61.4,
SAN_DIEGO.A,2958,20100205,2359,0.09,,61,52,,,SE,5.0,,,58.0,57.0,,193,0.05,90.2,66.2,
SAN_DIEGO.A,2959,20100206,2359,0.58,,61,54,,,S,6.0,,,58.0,57.0,,103,0.02,92.9,80.4,
SAN_DIEGO.A,2960,20100207,2359,0.0,,60,48,,,W,5.0,,,58.0,57.0,,303,0.08,80.0,57.4,
SAN_DIEGO.A,2961,20100208,2359,0.0,,62,45,,,NE,3.0,,,57.0,55.0,,378,0.1,85.1,55.1,
SAN_DIEGO.A,2962,20100209,2359,0.37,,61,46,,,S,4.0,,,57.0,56.0,,251,0.06,88.7,63.7,
SAN_DIEGO.A,2963,20100210,2359,0.0,,59,43,,,NW,4.0,,,57.0,55.0,,299,0.08,90.2,53.0,
SAN_DIEGO.A,2964,20100211,2359,0.0,,61,44,,,NE,3.0,,,56.0,54.0,,328,0.08,86.1,60.3,
SAN_DIEGO.A,2965,20100212,2359,0.0,,64,46,,,NW,4.0,,,57.0,55.0,,384,0.1,91.4,63.3,
SAN_DIEGO.A,2966,20100213,2359,0.0,,72,47,,,NW,4.0,,,58.0,55.0,,396,0.12,91.9,40.5,
SAN_DIEGO.A,2967,20100214,2359,0.0,,76,50,,,NW,3.0,,,59.0,56.0,,396,0.14,76.7,27.8,
SAN_DIEGO.A,2968,20100215,2359,0.0,,79,53,,,NW,3.0,,,59.0,56.0,,412,0.15,60.8,22.4,
SAN_DIEGO.A,2969,20100216,2359,0.0,,78,51,,,NW,3.0,,,60.0,56.0,,410,0.13,85.9,23.0,
SAN_DIEGO.A,2970,20100217,2359,0.0,,74,50,,,N,3.0,,,60.0,57.0,,403,0.12,92.4,28.8,
SAN_DIEGO.A,2971,20100218,2359,0.0,,67,48,,,W,3.0,,,60.0,57.0,,389,0.1,92.0,59.2,
SAN_DIEGO.A,2972,20100219,2359,0.03,,62,52,,,S,4.0,,,59.0,58.0,,220,0.06,83.8,58.4,
SAN_DIEGO.A,2973,20100220,2359,0.42,,62,51,,,W,4.0,,,60.0,58.0,,372,0.1,92.7,64.6,
SAN_DIEGO.A,2974,20100221,2359,0.06,,62,52,,,W,5.0,,,59.0,58.0,,264,0.07,90.6,67.2,
SAN_DIEGO.A,2975,20100222,2359,0.04,,62,48,,,W,6.0,,,59.0,58.0,,328,0.1,86.8,58.0,
SAN_DIEGO.A,2976,20100223,2359,0.0,,67,41,,,NW,4.0,,,58.0,56.0,,412,0.13,72.0,19.4,
SAN_DIEGO.A,2977,20100224,2359,0.01,,65,45,,,NW,4.0,,,59.0,55.0,,416,0.12,88.4,35.5,
SAN_DIEGO.A,2978,20100225,2359,0.01,,65,53,,,NW,4.0,,,60.0,58.0,,379,0.1,93.2,64.9,
SAN_DIEGO.A,2979,20100226,2359,0.0,,72,52,,,S,4.0,,,61.0,58.0,,350,0.1,92.1,30.5,
SAN_DIEGO.A,2980,20100227,2359,1.16,,60,50,,,S,6.0,,,60.0,59.0,,137,0.03,93.4,78.6,
SAN_DIEGO.A,2981,20100228,2359,0.05,,63,46,,,W,3.0,,,60.0,57.0,,376,0.1,93.2,62.6,
SAN_DIEGO.A,2982,20100301,2359,0.0,,64,49,,,W,4.0,,,60.0,57.0,,408,0.11,87.1,64.4,
SAN_DIEGO.A,2983,20100302,2359,0.0,,63,51,,,NW,4.0,,,60.0,58.0,,316,0.09,90.7,64.4,
SAN_DIEGO.A,2984,20100303,2359,0.0,,64,48,,,W,4.0,,,60.0,58.0,,392,0.11,86.7,63.3,
SAN_DIEGO.A,2985,20100304,2359,0.01,,60,48,,,W,5.0,,,60.0,58.0,,359,0.11,92.1,52.9,
SAN_DIEGO.A,2986,20100305,2359,0.0,,63,43,,,NE,4.0,,,59.0,57.0,,431,0.12,82.2,50.2,
SAN_DIEGO.A,2987,20100306,2359,0.22,,62,49,,,SE,5.0,,,59.0,58.0,,237,0.06,89.7,60.6,
SAN_DIEGO.A,2988,20100307,2359,0.46,,56,48,,,S,4.0,,,59.0,57.0,,117,0.02,92.8,76.8,
SAN_DIEGO.A,2989,20100308,2359,0.0,,61,54,,,SW,5.0,,,59.0,58.0,,233,0.07,78.9,64.4,
SAN_DIEGO.A,2990,20100309,2359,0.0,,57,47,,,W,8.0,,,58.0,57.0,,401,0.14,69.6,49.3,
SAN_DIEGO.A,2991,20100310,2359,0.02,,59,43,,,W,5.0,,,57.0,56.0,,349,0.1,82.6,56.3,
SAN_DIEGO.A,2992,20100311,2359,0.0,,63,44,,,NW,4.0,,,58.0,55.0,,478,0.14,80.3,39.7,
SAN_DIEGO.A,2993,20100312,2359,0.0,,66,46,,,NW,4.0,,,58.0,56.0,,482,0.15,79.0,41.9,
SAN_DIEGO.A,2994,20100313,2359,0.0,,61,46,,,NE,3.0,,,58.0,56.0,,283,0.07,88.8,60.8,
SAN_DIEGO.A,2995,20100314,2359,0.0,,65,44,,,NW,4.0,,,59.0,56.0,,494,0.15,84.5,50.9,
SAN_DIEGO.A,2996,20100315,2359,0.0,,76,47,,,NW,4.0,,,59.0,56.0,,502,0.18,77.7,21.8,
SAN_DIEGO.A,2997,20100316,2359,0.0,,82,53,,,N,4.0,,,60.0,57.0,,504,0.21,51.9,19.6,
SAN_DIEGO.A,2998,20100317,2359,0.0,,82,53,,,NW,4.0,,,61.0,58.0,,513,0.2,83.5,19.3,
SAN_DIEGO.A,2999,20100318,2359,0.0,,64,52,,,S,4.0,,,61.0,58.0,,486,0.13,83.2,52.8,
SAN_DIEGO.A,3000,20100319,2359,0.0,,68,53,,,W,4.0,,,62.0,60.0,,505,0.15,91.0,56.6,
SAN_DIEGO.A,3001,20100320,2359,0.0,,74,50,,,SW,3.0,,,62.0,59.0,,508,0.15,92.0,42.2,
SAN_DIEGO.A,3002,20100321,2359,0.0,,76,50,,,NW,3.0,,,62.0,60.0,,372,0.12,94.7,30.5,
SAN_DIEGO.A,3003,20100322,2359,0.0,,70,51,,,S,3.0,,,62.0,60.0,,308,0.08,92.0,52.1,
SAN_DIEGO.A,3004,20100323,2359,0.0,,66,53,,,W,4.0,,,63.0,61.0,,473,0.14,89.7,58.1,
SAN_DIEGO.A,3005,20100324,2359,0.0,,68,50,,,W,3.0,,,63.0,60.0,,508,0.15,92.4,46.3,
SAN_DIEGO.A,3006,20100325,2359,0.0,,63,52,,,W,4.0,,,63.0,61.0,,520,0.15,86.5,60.8,
SAN_DIEGO.A,3007,20100326,2359,0.0,,67,52,,,NW,4.0,,,63.0,61.0,,519,0.16,86.5,48.6,
SAN_DIEGO.A,3008,20100327,2359,0.0,,78,48,,,N,4.0,,,63.0,60.0,,528,0.2,86.2,17.0,
SAN_DIEGO.A,3009,20100328,2359,0.0,,81,52,,,N,5.0,,,63.0,60.0,,561,0.24,31.2,11.5,
SAN_DIEGO.A,3010,20100329,2359,0.0,,75,53,,,W,4.0,,,63.0,60.0,,549,0.19,86.5,20.5,
SAN_DIEGO.A,3011,20100330,2359,0.0,,65,52,,,W,4.0,,,63.0,61.0,,331,0.09,89.2,66.3,
SAN_DIEGO.A,3012,20100331,2359,0.0,,62,50,,,W,6.0,,,62.0,61.0,,379,0.12,83.4,50.6,
SAN_DIEGO.A,3013,20100401,2359,0.46,,58,46,,,W,5.0,,,61.0,59.0,,531,0.14,91.1,55.2,
SAN_DIEGO.A,3014,20100402,2359,0.0,,63,43,,,W,4.0,,,62.0,59.0,,555,0.16,85.9,48.9,
SAN_DIEGO.A,3015,20100403,2359,0.0,,65,47,,,W,4.0,,,62.0,59.0,,527,0.15,87.5,59.8,
SAN_DIEGO.A,3016,20100404,2359,0.0,,61,52,,,W,4.0,,,62.0,61.0,,498,0.15,73.0,45.7,
SAN_DIEGO.A,3017,20100405,2359,0.09,,61,49,,,W,5.0,,,62.0,61.0,,283,0.07,89.4,67.1,
SAN_DIEGO.A,3018,20100406,2359,0.0,,66,46,,,NW,5.0,,,62.0,59.0,,592,0.18,88.9,44.2,
SAN_DIEGO.A,3019,20100407,2359,0.0,,78,48,,,NW,4.0,,,63.0,59.0,,595,0.22,81.7,16.8,
SAN_DIEGO.A,3020,20100408,2359,0.0,,79,52,,,S,3.0,,,64.0,60.0,,602,0.2,93.2,15.4,
SAN_DIEGO.A,3021,20100409,2359,0.0,,66,53,,,S,4.0,,,65.0,61.0,,564,0.16,94.6,67.1,
SAN_DIEGO.A,3022,20100410,2359,0.0,,63,53,,,SW,3.0,,,64.0,62.0,,534,0.16,80.0,57.0,
SAN_DIEGO.A,3023,20100411,2359,0.0,,64,54,,,S,5.0,,,64.0,62.0,,374,0.12,72.3,51.0,
SAN_DIEGO.A,3024,20100412,2359,0.85,,63,52,,,W,6.0,,,63.0,61.0,,510,0.16,93.6,58.6,
SAN_DIEGO.A,3025,20100413,2359,0.0,,63,49,,,NW,5.0,,,63.0,61.0,,494,0.14,82.5,56.9,
SAN_DIEGO.A,3026,20100414,2359,0.0,,65,47,,,NW,4.0,,,64.0,60.0,,544,0.15,89.1,60.0,
SAN_DIEGO.A,3027,20100415,2359,0.0,,66,51,,,SW,3.0,,,64.0,61.0,,450,0.13,88.5,65.9,
SAN_DIEGO.A,3028,20100416,2359,0.0,,65,52,,,W,5.0,,,65.0,63.0,,447,0.13,89.9,64.2,
SAN_DIEGO.A,3029,20100417,2359,0.0,,71,49,,,W,3.0,,,65.0,62.0,,466,0.14,91.5,54.8,
SAN_DIEGO.A,3030,20100418,2359,0.02,,70,54,,,W,3.0,,,65.0,63.0,,508,0.15,93.9,66.4,
SAN_DIEGO.A,3031,20100419,2359,0.0,,71,55,,,NW,5.0,,,65.0,63.0,,598,0.19,91.3,52.7,
SAN_DIEGO.A,3032,20100420,2359,0.01,,67,53,,,W,6.0,,,65.0,63.0,,542,0.17,91.8,56.3,
SAN_DIEGO.A,3033,20100421,2359,0.3,,57,50,,,W,8.0,,,64.0,61.0,,374,0.12,79.1,58.7,
SAN_DIEGO.A,3034,20100422,2359,0.23,,60,47,,,SW,4.0,,,62.0,60.0,,368,0.1,87.7,57.3,
SAN_DIEGO.A,3035,20100423,2359,0.0,,63,44,,,W,4.0,,,63.0,60.0,,633,0.18,90.2,53.2,
SAN_DIEGO.A,3036,20100424,2359,0.0,,65,54,,,NW,4.0,,,65.0,62.0,,604,0.18,86.8,60.4,
SAN_DIEGO.A,3037,20100425,2359,0.0,,64,51,,,NW,4.0,,,65.0,62.0,,571,0.16,91.7,71.9,
SAN_DIEGO.A,3038,20100426,2359,0.0,,65,54,,,W,4.0,,,66.0,63.0,,512,0.14,94.5,71.5,
SAN_DIEGO.A,3039,20100427,2359,0.0,,67,53,,,NW,4.0,,,73.0,65.0,,578,0.16,92.4,68.8,
SAN_DIEGO.A,3040,20100428,2359,0.04,,65,54,,,W,6.0,,,66.0,64.0,,490,0.16,93.5,49.8,
SAN_DIEGO.A,3041,20100429,2359,0.0,,61,51,,,W,8.0,,,64.0,63.0,,605,0.2,78.6,46.5,
SAN_DIEGO.A,3042,20100430,2359,0.0,,66,49,,,SE,5.0,,,65.0,62.0,,646,0.2,82.9,35.3,
SAN_DIEGO.A,3043,20100501,2359,0.0,,64,49,,,S,4.0,,,66.0,62.0,,637,0.18,87.6,62.3,
SAN_DIEGO.A,3044,20100502,2359,0.0,,65,54,,,S,4.0,,,66.0,64.0,,551,0.17,82.0,59.7,
SAN_DIEGO.A,3045,20100503,2359,0.0,,75,51,,,NW,4.0,,,67.0,63.0,,663,0.22,87.5,46.6,
SAN_DIEGO.A,3046,20100504,2359,0.0,,73,54,,,W,4.0,,,67.0,64.0,,668,0.21,91.9,54.9,
SAN_DIEGO.A,3047,20100505,2359,0.0,,65,56,,,S,4.0,,,68.0,65.0,,613,0.18,90.6,69.7,
SAN_DIEGO.A,3048,20100506,2359,0.0,,67,55,,,S,4.0,,,69.0,66.0,,627,0.19,88.5,61.2,
SAN_DIEGO.A,3049,20100507,2359,0.0,,72,53,,,SW,3.0,,,69.0,65.0,,653,0.2,91.8,57.2,
SAN_DIEGO.A,3050,20100508,2359,0.0,,73,55,,,SW,3.0,,,69.0,66.0,,642,0.2,92.5,49.9,
SAN_DIEGO.A,3051,20100509,2359,0.0,,64,56,,,SW,5.0,,,68.0,66.0,,339,0.1,84.7,61.5,
SAN_DIEGO.A,3052,20100510,2359,0.0,,65,54,,,W,5.0,,,68.0,65.0,,560,0.17,77.0,59.2,
SAN_DIEGO.A,3053,20100511,2359,0.0,,64,50,,,W,5.0,,,67.0,65.0,,575,0.17,78.5,53.8,
SAN_DIEGO.A,3054,20100512,2359,0.0,,69,47,,,W,4.0,,,67.0,64.0,,673,0.21,81.3,38.7,
SAN_DIEGO.A,3055,20100513,2359,0.0,,69,54,,,SW,3.0,,,68.0,64.0,,659,0.2,89.5,59.6,
SAN_DIEGO.A,3056,20100514,2359,0.0,,66,56,,,SW,3.0,,,69.0,66.0,,602,0.18,83.9,62.3,
SAN_DIEGO.A,3057,20100515,2359,0.0,,68,57,,,SW,4.0,,,69.0,66.0,,543,0.17,87.5,63.9,
SAN_DIEGO.A,3058,20100516,2359,0.0,,65,56,,,SW,3.0,,,68.0,67.0,,211,0.05,88.4,74.8,
SAN_DIEGO.A,3059,20100517,2359,0.0,,64,55,,,SW,4.0,,,67.0,66.0,,274,0.07,82.2,62.6,
SAN_DIEGO.A,3060,20100518,2359,0.0,,69,56,,,W,4.0,,,68.0,66.0,,516,0.16,84.2,60.0,
SAN_DIEGO.A,3061,20100519,2359,0.0,,68,55,,,W,5.0,,,69.0,66.0,,596,0.18,91.0,63.5,
SAN_DIEGO.A,3062,20100520,2359,0.0,,73,55,,,SW,4.0,,,70.0,66.0,,662,0.21,92.3,55.0,
SAN_DIEGO.A,3063,20100521,2359,0.0,,67,56,,,S,5.0,,,70.0,67.0,,551,0.16,87.7,66.4,
SAN_DIEGO.A,3064,20100522,2359,0.0,,64,53,,,SW,5.0,,,69.0,67.0,,406,0.12,75.3,60.4,
SAN_DIEGO.A,3065,20100523,2359,0.0,,60,51,,,W,6.0,,,67.0,66.0,,493,0.16,82.3,53.1,
SAN_DIEGO.A,3066,20100524,2359,0.0,,65,49,,,W,5.0,,,68.0,64.0,,683,0.2,84.3,52.9,
SAN_DIEGO.A,3067,20100525,2359,0.0,,65,50,,,W,4.0,,,68.0,65.0,,614,0.18,,,
SAN_DIEGO.A,3068,20100526,2359,0.0,,69,55,,,NW,5.0,,,68.0,65.0,,680,0.0,88.5,51.8,
SAN_DIEGO.A,3069,20100527,2359,0.0,,71,55,,,W,4.0,,,70.0,65.0,,611,0.19,89.7,48.6,
SAN_DIEGO.A,3070,20100528,2359,0.0,,67,53,,,NW,5.0,,,69.0,66.0,,628,0.2,88.8,52.7,
SAN_DIEGO.A,3071,20100529,2359,0.0,,71,50,,,SW,3.0,,,69.0,65.0,,694,0.22,91.8,50.7,
SAN_DIEGO.A,3072,20100530,2359,0.0,,67,54,,,S,4.0,,,70.0,65.0,,690,0.2,93.7,69.3,
SAN_DIEGO.A,3073,20100531,2359,0.0,,67,57,,,S,4.0,,,71.0,67.0,,648,0.19,89.3,67.3,
SAN_DIEGO.A,3074,20100601,2359,0.0,,65,56,,,S,3.0,,,70.0,68.0,,501,0.15,87.7,63.3,
SAN_DIEGO.A,3075,20100602,2359,0.0,,69,57,,,SW,4.0,,,71.0,68.0,,626,0.19,90.6,64.3,
SAN_DIEGO.A,3076,20100603,2359,0.0,,69,58,,,SW,3.0,,,72.0,68.0,,626,0.19,91.5,66.7,
SAN_DIEGO.A,3077,20100604,2359,0.0,,74,58,,,S,3.0,,,81.0,70.0,,680,0.18,93.4,70.5,
SAN_DIEGO.A,3078,20100605,2359,0.0,,71,59,,,S,3.0,,,72.0,70.0,,537,0.16,94.7,70.3,
SAN_DIEGO.A,3079,20100606,2359,0.0,,72,60,,,S,4.0,,,72.0,70.0,,525,0.16,93.7,69.8,
SAN_DIEGO.A,3080,20100607,2359,0.0,,71,60,,,SW,3.0,,,73.0,71.0,,552,0.17,92.5,71.6,
SAN_DIEGO.A,3081,20100608,2359,0.0,,65,57,,,S,3.0,,,72.0,71.0,,262,0.06,92.3,80.5,
SAN_DIEGO.A,3082,20100609,2359,0.0,,67,57,,,S,4.0,,,72.0,69.0,,497,0.14,92.0,69.6,
SAN_DIEGO.A,3083,20100610,2359,0.0,,66,58,,,S,4.0,,,71.0,69.0,,205,0.04,94.3,76.6,
SAN_DIEGO.A,3084,20100611,2359,0.0,,65,57,,,S,5.0,,,71.0,68.0,,484,0.15,89.9,69.3,
SAN_DIEGO.A,3085,20100612,2359,0.0,,65,56,,,S,4.0,,,71.0,69.0,,556,0.16,91.8,69.3,
SAN_DIEGO.A,3086,20100613,2359,0.0,,70,57,,,W,5.0,,,71.0,68.0,,666,0.21,91.7,65.7,
SAN_DIEGO.A,3087,20100614,2359,0.0,,73,59,,,W,5.0,,,72.0,69.0,,657,0.21,93.2,63.9,
SAN_DIEGO.A,3088,20100615,2359,0.0,,72,55,,,SW,3.0,,,72.0,70.0,,613,0.18,94.2,67.1,
SAN_DIEGO.A,3089,20100616,2359,0.0,,65,54,,,S,4.0,,,71.0,70.0,,564,0.16,91.9,66.0,
SAN_DIEGO.A,3090,20100617,2359,0.0,,68,53,,,SW,3.0,,,71.0,68.0,,695,0.21,93.7,63.4,
SAN_DIEGO.A,3091,20100618,2359,0.0,,68,57,,,W,4.0,,,72.0,69.0,,631,0.19,88.0,63.6,
SAN_DIEGO.A,3092,20100619,2359,0.0,,68,56,,,W,4.0,,,72.0,69.0,,671,0.2,93.4,61.2,
SAN_DIEGO.A,3093,20100620,2359,0.0,,70,55,,,SW,4.0,,,72.0,69.0,,685,0.21,94.8,59.7,
SAN_DIEGO.A,3094,20100621,2359,0.0,,65,53,,,SW,3.0,,,72.0,70.0,,581,0.17,89.2,64.0,
SAN_DIEGO.A,3095,20100622,2359,0.0,,70,53,,,W,4.0,,,71.0,69.0,,693,0.21,91.4,60.0,
SAN_DIEGO.A,3096,20100623,2359,0.0,,71,57,,,W,4.0,,,71.0,69.0,,652,0.2,90.2,65.2,
SAN_DIEGO.A,3097,20100624,2359,0.0,,71,56,,,W,4.0,,,72.0,69.0,,646,0.2,90.9,65.7,
SAN_DIEGO.A,3098,20100625,2359,0.0,,71,57,,,W,4.0,,,72.0,70.0,,657,0.2,91.4,64.2,
SAN_DIEGO.A,3099,20100626,2359,0.0,,65,58,,,SW,3.0,,,72.0,70.0,,405,0.11,91.9,72.9,
SAN_DIEGO.A,3100,20100627,2359,0.0,,69,58,,,S,3.0,,,72.0,70.0,,459,0.13,92.1,71.9,
SAN_DIEGO.A,3101,20100628,2359,0.0,,65,59,,,S,3.0,,,71.0,70.0,,181,0.03,91.6,77.3,
SAN_DIEGO.A,3102,20100629,2359,0.0,,67,59,,,SW,3.0,,,71.0,70.0,,276,0.07,89.9,74.2,
SAN_DIEGO.A,3103,20100630,2359,0.0,,72,60,,,W,5.0,,,71.0,69.0,,578,0.18,93.6,70.1,
SAN_DIEGO.A,3104,20100701,2359,0.0,,73,59,,,W,4.0,,,81.0,72.0,,641,0.2,94.2,68.6,
SAN_DIEGO.A,3105,20100702,2359,0.0,,68,58,,,S,3.0,,,82.0,72.0,,644,0.19,92.3,67.8,
SAN_DIEGO.A,3106,20100703,2359,0.0,,67,57,,,S,4.0,,,80.0,72.0,,508,0.15,90.6,66.5,
SAN_DIEGO.A,3107,20100704,2359,0.0,,67,57,,,S,4.0,,,79.0,72.0,,325,0.09,89.4,70.5,
SAN_DIEGO.A,3108,20100705,2359,0.0,,69,59,,,SW,3.0,,,80.0,72.0,,310,0.08,91.5,68.2,
SAN_DIEGO.A,3109,20100706,2359,0.0,,66,59,,,W,4.0,,,75.0,71.0,,342,0.1,91.5,68.6,
SAN_DIEGO.A,3110,20100707,2359,0.0,,67,58,,,W,4.0,,,72.0,69.0,,307,0.09,91.8,70.4,
SAN_DIEGO.A,3111,20100708,2359,0.0,,64,60,,,NW,5.0,,,70.0,68.0,,153,0.03,90.2,77.0,
SAN_DIEGO.A,3112,20100709,2359,0.0,,68,59,,,W,5.0,,,74.0,67.0,,340,0.1,90.7,73.5,
SAN_DIEGO.A,3113,20100710,2359,0.0,,69,59,,,SW,3.0,,,78.0,69.0,,426,0.12,92.4,72.0,
SAN_DIEGO.A,3114,20100711,2359,0.0,,71,59,,,W,4.0,,,79.0,70.0,,486,0.15,94.1,66.1,
SAN_DIEGO.A,3115,20100712,2359,0.0,,73,61,,,NW,7.0,,,79.0,70.0,,643,0.21,91.1,64.5,
SAN_DIEGO.A,3116,20100713,2359,0.0,,78,59,,,NW,5.0,,,80.0,70.0,,688,0.24,92.1,37.6,
SAN_DIEGO.A,3117,20100714,2359,0.0,,83,62,,,W,3.0,,,81.0,71.0,,638,0.23,92.2,43.3,
SAN_DIEGO.A,3118,20100715,2359,0.0,,84,62,,,SW,3.0,,,82.0,73.0,,528,0.18,95.9,45.3,
SAN_DIEGO.A,3119,20100716,2359,0.0,,89,64,,,W,3.0,,,84.0,73.0,,632,0.23,95.3,45.8,
SAN_DIEGO.A,3120,20100717,2359,0.01,,82,62,,,W,4.0,,,84.0,74.0,,634,0.22,,,
SAN_DIEGO.A,3121,20100718,2359,0.0,,71,61,,,S,3.0,,,84.0,74.0,,514,0.15,,,
SAN_DIEGO.A,3122,20100719,2359,0.0,,69,61,,,S,3.0,,,85.0,75.0,,390,0.11,,,
SAN_DIEGO.A,3123,20100720,2359,0.0,,69,61,,,S,3.0,,,84.0,75.0,,278,0.07,,,
SAN_DIEGO.A,3124,20100721,2359,0.0,,68,60,,,SW,3.0,,,78.0,74.0,,227,0.05,,,
SAN_DIEGO.A,3125,20100722,2359,0.0,,69,60,,,SW,3.0,,,82.0,72.0,,431,0.12,,,
SAN_DIEGO.A,3126,20100723,2359,0.0,,72,61,,,W,4.0,,,82.0,72.0,,494,0.15,,,
SAN_DIEGO.A,3127,20100724,2359,0.01,,72,60,,,W,5.0,,,82.0,72.0,,532,0.17,93.3,67.6,
SAN_DIEGO.A,3128,20100725,2359,0.0,,70,60,,,W,4.0,,,81.0,73.0,,484,0.15,,,
SAN_DIEGO.A,3129,20100726,2359,0.0,,69,60,,,W,4.0,,,81.0,72.0,,452,0.14,,,
SAN_DIEGO.A,3130,20100727,2359,0.0,,69,58,,,W,5.0,,,80.0,72.0,,429,0.13,,,
SAN_DIEGO.A,3131,20100728,2359,0.0,,70,58,,,NW,5.0,,,80.0,70.0,,509,0.16,88.7,67.3,
SAN_DIEGO.A,3132,20100729,2359,0.0,,69,60,,,W,5.0,,,80.0,71.0,,539,0.17,87.4,67.2,
SAN_DIEGO.A,3133,20100730,2359,0.0,,69,60,,,SW,3.0,,,81.0,72.0,,403,0.12,90.7,73.3,
SAN_DIEGO.A,3134,20100731,2359,0.0,,71,58,,,SW,3.0,,,82.0,73.0,,503,0.15,94.2,64.0,
SAN_DIEGO.A,3135,20100801,2359,0.0,,73,57,,,W,3.0,,,82.0,71.0,,569,0.18,,,
SAN_DIEGO.A,3136,20100802,2359,0.0,,75,61,,,W,4.0,,,81.0,72.0,,478,0.15,,,
SAN_DIEGO.A,3137,20100803,2359,0.0,,74,61,,,W,4.0,,,82.0,72.0,,537,0.17,,,
SAN_DIEGO.A,3138,20100804,2359,0.0,,73,61,,,W,4.0,,,82.0,72.0,,576,0.18,,,
SAN_DIEGO.A,3139,20100805,2359,0.0,,71,60,,,W,4.0,,,82.0,73.0,,569,0.18,,,
SAN_DIEGO.A,3140,20100806,2359,0.0,,71,60,,,SW,4.0,,,81.0,72.0,,569,0.18,,,
SAN_DIEGO.A,3141,20100807,2359,0.0,,70,58,,,W,3.0,,,81.0,73.0,,541,0.17,,,
SAN_DIEGO.A,3142,20100808,2359,0.0,,70,58,,,W,4.0,,,81.0,73.0,,605,0.19,,,
SAN_DIEGO.A,3143,20100809,2359,0.0,,73,55,,,W,4.0,,,80.0,70.0,,577,0.19,,,
SAN_DIEGO.A,3144,20100810,2359,0.0,,73,61,,,W,4.0,,,81.0,72.0,,586,0.19,,,
SAN_DIEGO.A,3145,20100811,2359,0.0,,72,59,,,NW,5.0,,,80.0,72.0,,605,0.2,,,
SAN_DIEGO.A,3146,20100812,2359,0.0,,73,57,,,NW,5.0,,,80.0,71.0,,599,0.2,,,
SAN_DIEGO.A,3147,20100813,2359,0.0,,73,59,,,W,5.0,,,80.0,71.0,,601,0.2,,,
SAN_DIEGO.A,3148,20100814,2359,0.0,,72,59,,,NW,6.0,,,80.0,72.0,,537,0.17,,,
SAN_DIEGO.A,3149,20100815,2359,0.0,,73,58,,,W,5.0,,,80.0,72.0,,525,0.17,,,
SAN_DIEGO.A,3150,20100816,2359,0.0,,74,59,,,SW,3.0,,,81.0,71.0,,573,0.18,,,
SAN_DIEGO.A,3151,20100817,2359,0.0,,83,62,,,W,2.0,,,83.0,73.0,,578,0.2,,,
SAN_DIEGO.A,3152,20100818,2359,0.0,,87,66,,,W,3.0,,,83.0,74.0,,541,0.21,,,
SAN_DIEGO.A,3153,20100819,2359,0.0,,83,65,,,W,4.0,,,83.0,75.0,,562,0.21,,,
SAN_DIEGO.A,3154,20100820,2359,0.0,,81,64,,,W,4.0,,,83.0,74.0,,587,0.21,,,
